5.123969999999999914e-01,2.533329999999999749e-01,2.650600000000000178e-01,3.527600000000000180e-02,9.302299999999999458e-02,1.041699999999999918e-02,4.608000000000000117e-03,1.856559999999999877e-01,4.728680000000000105e-01,2.247190000000000021e-01,6.086960000000000148e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.314049999999999996e-01,1.066669999999999979e-01,1.807229999999999948e-01,1.901839999999999919e-01,7.142900000000000638e-02,5.902799999999999714e-02,3.156680000000000041e-01,2.147679999999999867e-01,5.038759999999999906e-01,1.516849999999999865e-01,2.028989999999999960e-01,5.000000000000000000e-01,1.000000000000000000e+00
4.049590000000000134e-01,2.933330000000000104e-01,5.421700000000000130e-02,2.914100000000000024e-02,1.362130000000000007e-01,6.597200000000000286e-02,9.907799999999999940e-02,2.022359999999999991e-01,4.806199999999999917e-01,3.595510000000000095e-01,3.768119999999999803e-01,6.666670000000000096e-01,1.000000000000000000e+00
1.652889999999999915e-01,1.199999999999999956e-01,1.084340000000000026e-01,9.202000000000000110e-03,3.654500000000000109e-02,1.354170000000000096e-01,2.488480000000000136e-01,7.113899999999999391e-02,5.426360000000000072e-01,1.011240000000000056e-01,4.347829999999999750e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.809920000000000195e-01,2.133329999999999949e-01,2.289160000000000084e-01,2.453999999999999931e-02,3.488399999999999834e-02,1.354170000000000096e-01,2.373270000000000102e-01,7.017500000000000127e-02,4.263569999999999860e-01,1.348310000000000064e-01,6.666670000000000096e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.388430000000000053e-01,1.133330000000000032e-01,2.048190000000000011e-01,1.656440000000000135e-01,5.149499999999999911e-02,1.805559999999999943e-01,4.516129999999999867e-01,1.922109999999999930e-01,3.023259999999999836e-01,1.966289999999999982e-01,2.318840000000000068e-01,5.000000000000000000e-01,1.000000000000000000e+00
4.132230000000000070e-01,2.600000000000000089e-01,2.951810000000000267e-01,3.527600000000000180e-02,1.262459999999999971e-01,5.555600000000000122e-02,2.396310000000000107e-01,2.138039999999999941e-01,4.418599999999999750e-01,2.134830000000000061e-01,2.608699999999999908e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.074380000000000057e-01,2.000000000000000042e-02,1.927709999999999979e-01,1.533699999999999994e-02,3.156099999999999878e-02,3.819399999999999878e-02,1.935479999999999978e-01,5.725899999999999740e-02,6.589150000000000285e-01,1.685389999999999944e-01,6.086960000000000148e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.636360000000000148e-01,8.000000000000000167e-02,2.590359999999999885e-01,2.914100000000000024e-02,1.112960000000000060e-01,1.041669999999999957e-01,1.036870000000000014e-01,1.852709999999999912e-01,6.279069999999999929e-01,3.314610000000000056e-01,3.478260000000000240e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.727269999999999972e-01,8.000000000000000167e-02,2.168670000000000042e-01,1.687120000000000009e-01,5.481699999999999767e-02,1.527779999999999971e-01,2.718889999999999918e-01,1.906690000000000051e-01,1.550390000000000101e-01,2.078649999999999942e-01,2.173910000000000009e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.190080000000000082e-01,4.000000000000000083e-02,2.530120000000000147e-01,9.202000000000000110e-03,6.810599999999999987e-02,1.736109999999999876e-01,2.834099999999999953e-01,7.807999999999999663e-02,4.263569999999999860e-01,2.640449999999999742e-01,4.492749999999999799e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.809920000000000195e-01,1.000000000000000056e-01,2.349400000000000099e-01,2.607399999999999995e-02,3.986699999999999966e-02,9.722200000000000286e-02,2.211980000000000057e-01,7.113899999999999391e-02,4.186050000000000049e-01,1.797749999999999904e-01,6.231879999999999642e-01,6.666670000000000096e-01,1.000000000000000000e+00
1.487600000000000033e-01,8.000000000000000167e-02,3.975899999999999990e-01,1.472390000000000088e-01,5.647800000000000042e-02,2.673610000000000153e-01,3.894009999999999971e-01,1.424719999999999875e-01,2.015500000000000069e-01,1.179779999999999995e-01,3.478260000000000240e-01,6.666670000000000096e-01,1.000000000000000000e+00
1.570249999999999979e-01,9.333299999999999930e-02,1.686749999999999916e-01,1.073600000000000075e-02,2.989999999999999949e-02,8.680599999999999428e-02,2.188940000000000052e-01,4.569100000000000245e-02,4.883719999999999728e-01,8.988799999999999568e-02,6.521740000000000315e-01,6.666670000000000096e-01,1.000000000000000000e+00
1.818180000000000074e-01,5.999999999999999778e-02,1.987949999999999995e-01,8.282200000000000673e-02,4.485000000000000098e-02,1.006940000000000057e-01,2.419350000000000112e-01,1.255060000000000064e-01,4.651159999999999739e-01,2.022470000000000101e-01,3.115939999999999821e-01,6.666670000000000096e-01,1.000000000000000000e+00
6.776860000000000106e-01,2.466669999999999974e-01,3.313249999999999806e-01,2.147200000000000150e-02,1.063120000000000037e-01,8.333300000000000429e-02,9.907799999999999940e-02,2.427219999999999933e-01,2.945740000000000025e-01,3.033710000000000018e-01,3.333329999999999904e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.884299999999999975e-01,5.333299999999999846e-02,1.987949999999999995e-01,6.134999999999999828e-03,1.112960000000000060e-01,5.555600000000000122e-02,1.175120000000000053e-01,9.620199999999999585e-02,3.255810000000000093e-01,1.348310000000000064e-01,3.768119999999999803e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.561979999999999813e-01,6.666700000000000403e-02,2.168670000000000042e-01,1.073600000000000075e-02,4.485000000000000098e-02,1.354170000000000096e-01,2.557599999999999874e-01,1.212649999999999978e-01,4.263569999999999860e-01,4.101119999999999766e-01,2.173910000000000009e-01,6.666670000000000096e-01,1.000000000000000000e+00
3.471069999999999989e-01,1.933330000000000048e-01,1.927709999999999979e-01,1.533699999999999994e-02,5.149499999999999911e-02,1.076389999999999986e-01,3.686639999999999917e-01,9.427399999999999669e-02,2.170539999999999969e-01,1.853930000000000022e-01,4.782609999999999917e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.892560000000000131e-01,1.733329999999999871e-01,1.325300000000000089e-01,1.226999999999999966e-02,5.813999999999999724e-02,1.458329999999999904e-01,3.917050000000000254e-01,1.108539999999999942e-01,3.255810000000000093e-01,1.348310000000000064e-01,2.753619999999999957e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.314049999999999996e-01,1.866669999999999996e-01,3.132530000000000037e-01,1.457060000000000022e-01,6.810599999999999987e-02,9.722200000000000286e-02,3.087559999999999749e-01,1.767880000000000007e-01,2.713180000000000036e-01,1.011240000000000056e-01,2.028989999999999960e-01,3.333329999999999904e-01,0.000000000000000000e+00
5.702479999999999771e-01,2.333330000000000126e-01,2.349400000000000099e-01,2.453999999999999931e-02,1.611299999999999955e-01,2.430600000000000122e-02,5.990800000000000292e-02,2.215149999999999897e-01,1.317830000000000112e-01,1.573029999999999984e-01,2.318840000000000068e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.471069999999999989e-01,4.000000000000000083e-02,1.987949999999999995e-01,9.202000000000000110e-03,5.980099999999999999e-02,2.430559999999999943e-01,3.594470000000000165e-01,8.270700000000000274e-02,2.713180000000000036e-01,1.404489999999999905e-01,4.347829999999999750e-01,5.000000000000000000e-01,1.000000000000000000e+00
4.958679999999999755e-01,5.333299999999999846e-02,2.771080000000000210e-01,1.840500000000000122e-02,6.146200000000000274e-02,7.638899999999999857e-02,2.857140000000000235e-01,1.688840000000000063e-01,2.480620000000000047e-01,2.528090000000000059e-01,2.318840000000000068e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.479339999999999877e-01,1.466669999999999918e-01,1.445780000000000121e-01,9.202499999999999569e-02,1.893690000000000095e-01,1.180559999999999943e-01,2.534560000000000146e-01,1.578950000000000076e-01,2.713180000000000036e-01,1.460670000000000024e-01,2.028989999999999960e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.719009999999999816e-01,3.633330000000000171e-01,1.204820000000000058e-01,1.380400000000000030e-02,1.179400000000000032e-01,9.027799999999999714e-02,2.603690000000000171e-01,1.945250000000000035e-01,3.410850000000000271e-01,5.056180000000000119e-01,1.594200000000000061e-01,1.666670000000000096e-01,0.000000000000000000e+00
2.892560000000000131e-01,1.866669999999999996e-01,2.048190000000000011e-01,2.177910000000000124e-01,7.973399999999999932e-02,1.562500000000000000e-01,3.847929999999999962e-01,2.005010000000000125e-01,3.255810000000000093e-01,1.966289999999999982e-01,3.188409999999999855e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.983469999999999955e-01,5.333299999999999846e-02,1.927709999999999979e-01,7.668999999999999602e-03,4.485000000000000098e-02,2.534719999999999751e-01,4.101380000000000026e-01,7.422399999999999831e-02,3.875970000000000248e-01,1.067420000000000035e-01,4.347829999999999750e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.652889999999999915e-01,1.333330000000000071e-01,2.048190000000000011e-01,5.214699999999999891e-02,3.654500000000000109e-02,1.354170000000000096e-01,2.142860000000000043e-01,4.800499999999999906e-02,5.193799999999999528e-01,9.550599999999999368e-02,6.956520000000000481e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.479339999999999877e-01,3.800000000000000044e-01,1.204799999999999968e-02,2.300599999999999867e-02,1.146179999999999977e-01,2.430600000000000122e-02,2.073699999999999849e-02,1.517249999999999988e-01,4.883719999999999728e-01,2.247190000000000021e-01,3.478260000000000240e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.570249999999999979e-01,1.133330000000000032e-01,1.566269999999999885e-01,1.825150000000000106e-01,6.644500000000000406e-02,1.788190000000000057e-01,2.304150000000000087e-01,1.889339999999999908e-01,2.790699999999999847e-01,1.292129999999999945e-01,2.028989999999999960e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.636360000000000148e-01,1.000000000000000056e-01,2.228920000000000068e-01,1.073600000000000075e-02,5.481699999999999767e-02,1.319440000000000057e-01,2.557599999999999874e-01,1.096970000000000028e-01,2.093019999999999881e-01,7.865199999999999969e-02,2.898549999999999738e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.644630000000000036e-01,1.066669999999999979e-01,1.807229999999999948e-01,9.355800000000000227e-02,4.983400000000000329e-02,1.250000000000000000e-01,2.741939999999999933e-01,1.397730000000000083e-01,3.720930000000000071e-01,9.550599999999999368e-02,2.753619999999999957e-01,3.333329999999999904e-01,0.000000000000000000e+00
6.280989999999999629e-01,1.866669999999999996e-01,4.156630000000000047e-01,2.300599999999999867e-02,1.345510000000000039e-01,1.736100000000000143e-02,3.456200000000000244e-02,2.485060000000000047e-01,3.488370000000000082e-01,2.247190000000000021e-01,1.739130000000000120e-01,5.000000000000000000e-01,1.000000000000000000e+00
4.462809999999999833e-01,1.600000000000000033e-01,2.530120000000000147e-01,1.073600000000000075e-02,6.146200000000000274e-02,4.513899999999999857e-02,4.147469999999999768e-01,1.501830000000000109e-01,2.790699999999999847e-01,1.460670000000000024e-01,2.318840000000000068e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.892560000000000131e-01,4.333330000000000237e-01,1.445780000000000121e-01,1.993899999999999839e-02,1.644519999999999871e-01,5.902799999999999714e-02,2.211980000000000057e-01,1.848849999999999938e-01,4.186050000000000049e-01,2.078649999999999942e-01,1.884059999999999901e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.487600000000000033e-01,8.666699999999999404e-02,1.445780000000000121e-01,5.828200000000000047e-02,2.989999999999999949e-02,1.250000000000000000e-01,3.317970000000000086e-01,7.499500000000000610e-02,4.496120000000000116e-01,5.056200000000000278e-02,5.072459999999999747e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.561979999999999813e-01,2.133329999999999949e-01,1.024100000000000010e-01,1.886500000000000121e-01,3.986699999999999966e-02,2.013890000000000124e-01,4.147469999999999768e-01,2.010800000000000087e-01,2.790699999999999847e-01,1.516849999999999865e-01,2.028989999999999960e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.719009999999999816e-01,2.200000000000000011e-01,3.072289999999999743e-01,2.147200000000000150e-02,6.146200000000000274e-02,3.472200000000000286e-02,4.631339999999999901e-01,1.135530000000000012e-01,2.325579999999999870e-01,1.853930000000000022e-01,4.927540000000000253e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.892560000000000131e-01,2.266670000000000074e-01,2.289160000000000084e-01,9.509199999999999597e-02,5.980099999999999999e-02,9.722200000000000286e-02,2.672809999999999908e-01,1.039140000000000064e-01,3.643410000000000259e-01,8.426999999999999769e-02,6.666670000000000096e-01,6.666670000000000096e-01,1.000000000000000000e+00
2.892560000000000131e-01,1.533329999999999971e-01,1.506020000000000136e-01,9.279099999999999848e-02,3.820599999999999691e-02,1.006940000000000057e-01,3.041470000000000007e-01,1.027570000000000011e-01,1.395349999999999924e-01,8.426999999999999769e-02,4.492749999999999799e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.644630000000000036e-01,1.000000000000000056e-01,2.530120000000000147e-01,7.668999999999999602e-03,8.803999999999999326e-02,1.180559999999999943e-01,2.165900000000000047e-01,1.170230000000000020e-01,2.480620000000000047e-01,1.011240000000000056e-01,1.739130000000000120e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.314049999999999996e-01,7.333299999999999541e-02,2.590359999999999885e-01,1.579750000000000043e-01,5.980099999999999999e-02,1.805559999999999943e-01,3.410139999999999838e-01,2.006940000000000113e-01,6.201550000000000118e-01,3.089890000000000136e-01,3.478260000000000240e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.975209999999999799e-01,1.600000000000000033e-01,1.325300000000000089e-01,1.702450000000000074e-01,4.318899999999999822e-02,1.493059999999999943e-01,3.317970000000000086e-01,1.671489999999999920e-01,2.945740000000000025e-01,1.292129999999999945e-01,3.478260000000000240e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.479339999999999877e-01,8.666699999999999404e-02,3.734939999999999927e-01,8.895699999999999441e-02,5.315600000000000186e-02,2.083300000000000082e-02,2.465440000000000131e-01,1.247349999999999987e-01,1.860469999999999902e-01,2.078649999999999942e-01,3.188409999999999855e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.066119999999999901e-01,2.133329999999999949e-01,1.445780000000000121e-01,6.901799999999999602e-02,4.485000000000000098e-02,1.458329999999999904e-01,2.880179999999999962e-01,9.157500000000000362e-02,4.031009999999999871e-01,1.235959999999999975e-01,4.782609999999999917e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.818180000000000074e-01,1.266670000000000018e-01,9.036099999999999688e-02,1.380400000000000030e-02,7.807300000000000351e-02,1.180559999999999943e-01,2.811060000000000225e-01,1.251200000000000090e-01,3.100780000000000203e-01,1.292129999999999945e-01,1.159420000000000034e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.966939999999999911e-01,2.000000000000000111e-01,2.168670000000000042e-01,3.681000000000000244e-02,1.196009999999999990e-01,1.006940000000000057e-01,2.603690000000000171e-01,1.906690000000000051e-01,3.720930000000000071e-01,1.910109999999999864e-01,2.028989999999999960e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.983469999999999955e-01,3.133329999999999727e-01,2.710839999999999916e-01,1.748470000000000024e-01,6.644500000000000406e-02,9.027799999999999714e-02,4.147469999999999768e-01,1.983810000000000018e-01,3.488370000000000082e-01,1.573029999999999984e-01,1.884059999999999901e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.231400000000000050e-01,1.533329999999999971e-01,8.433699999999999530e-02,1.058280000000000054e-01,5.813999999999999724e-02,1.145830000000000043e-01,2.926270000000000260e-01,1.617510000000000059e-01,3.875970000000000248e-01,1.573029999999999984e-01,2.173910000000000009e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.735540000000000138e-01,1.133330000000000032e-01,1.144580000000000042e-01,1.809820000000000040e-01,6.312299999999999855e-02,1.701390000000000124e-01,3.594470000000000165e-01,1.964529999999999887e-01,4.883719999999999728e-01,8.988799999999999568e-02,2.173910000000000009e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.561979999999999813e-01,6.666700000000000403e-02,2.168670000000000042e-01,1.073600000000000075e-02,4.485000000000000098e-02,1.354170000000000096e-01,2.557599999999999874e-01,1.212649999999999978e-01,4.263569999999999860e-01,4.101119999999999766e-01,2.173910000000000009e-01,6.666670000000000096e-01,1.000000000000000000e+00
3.057849999999999735e-01,1.600000000000000033e-01,1.566269999999999885e-01,1.840500000000000122e-02,5.481699999999999767e-02,4.166700000000000265e-02,2.926270000000000260e-01,1.289760000000000073e-01,2.713180000000000036e-01,8.988799999999999568e-02,2.173910000000000009e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.305790000000000117e-01,3.266669999999999852e-01,1.867469999999999963e-01,1.840500000000000122e-02,9.966800000000000659e-02,8.680599999999999428e-02,2.626729999999999898e-01,1.762100000000000055e-01,4.418599999999999750e-01,1.741570000000000062e-01,1.884059999999999901e-01,3.333329999999999904e-01,0.000000000000000000e+00
1.900830000000000020e-01,2.000000000000000111e-01,8.433699999999999530e-02,5.061299999999999827e-02,8.471800000000000164e-02,9.027799999999999714e-02,2.465440000000000131e-01,1.220360000000000056e-01,2.713180000000000036e-01,6.741600000000000370e-02,1.739130000000000120e-01,1.666670000000000096e-01,0.000000000000000000e+00
2.727269999999999972e-01,3.599999999999999867e-01,3.614499999999999658e-02,1.073600000000000075e-02,1.013290000000000024e-01,1.388900000000000030e-02,1.382500000000000048e-02,1.366880000000000039e-01,3.488370000000000082e-01,1.460670000000000024e-01,2.608699999999999908e-01,3.333329999999999904e-01,0.000000000000000000e+00
8.264499999999999624e-02,3.800000000000000044e-01,7.228900000000000603e-02,7.668999999999999602e-03,6.644999999999999865e-03,1.041699999999999918e-02,9.216999999999999499e-03,1.031419999999999976e-01,4.651159999999999739e-01,7.865199999999999969e-02,7.971009999999999485e-01,1.666670000000000096e-01,0.000000000000000000e+00
2.727269999999999972e-01,5.066669999999999785e-01,1.204799999999999968e-02,5.828200000000000047e-02,1.445180000000000076e-01,1.388900000000000030e-02,1.612900000000000097e-02,1.906690000000000051e-01,5.348840000000000261e-01,1.966289999999999982e-01,4.347829999999999750e-01,1.666670000000000096e-01,0.000000000000000000e+00
5.371899999999999453e-01,2.999999999999999889e-01,2.891569999999999974e-01,2.914100000000000024e-02,8.970100000000000295e-02,1.736100000000000143e-02,4.377899999999999847e-02,2.446500000000000064e-01,3.100780000000000203e-01,2.078649999999999942e-01,1.884059999999999901e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.644630000000000036e-01,5.333299999999999846e-02,1.927709999999999979e-01,7.668999999999999602e-03,3.820599999999999691e-02,9.722200000000000286e-02,1.705069999999999919e-01,5.031800000000000161e-02,3.953490000000000060e-01,7.865199999999999969e-02,5.942030000000000367e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.636360000000000148e-01,2.333330000000000126e-01,1.746989999999999932e-01,1.533699999999999994e-02,1.196009999999999990e-01,9.027799999999999714e-02,8.986199999999999743e-02,1.719680000000000097e-01,4.108530000000000237e-01,1.797749999999999904e-01,3.333329999999999904e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.471069999999999989e-01,9.333299999999999930e-02,2.530120000000000147e-01,2.147239999999999982e-01,5.813999999999999724e-02,1.527779999999999971e-01,3.617509999999999892e-01,2.542900000000000160e-01,3.798449999999999882e-01,2.640449999999999742e-01,8.695700000000000651e-02,6.666670000000000096e-01,1.000000000000000000e+00
2.809920000000000195e-01,1.066669999999999979e-01,2.168670000000000042e-01,2.147200000000000150e-02,3.322300000000000253e-02,6.944400000000000572e-02,1.313360000000000083e-01,7.036799999999999999e-02,3.178289999999999726e-01,2.303369999999999862e-01,6.521740000000000315e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.644630000000000036e-01,3.333329999999999904e-01,1.686749999999999916e-01,6.441700000000000204e-02,1.262459999999999971e-01,3.819399999999999878e-02,1.451610000000000122e-01,1.777519999999999933e-01,4.651159999999999739e-01,2.696629999999999860e-01,4.347829999999999750e-01,5.000000000000000000e-01,1.000000000000000000e+00
3.305790000000000117e-01,8.666699999999999404e-02,2.048190000000000011e-01,1.733129999999999948e-01,4.983400000000000329e-02,1.875000000000000000e-01,3.087559999999999749e-01,1.694620000000000015e-01,2.325579999999999870e-01,5.056200000000000278e-02,3.333329999999999904e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.561979999999999813e-01,1.066669999999999979e-01,2.409640000000000115e-01,2.269940000000000013e-01,7.142900000000000638e-02,2.777780000000000249e-01,4.423960000000000115e-01,2.215149999999999897e-01,3.720930000000000071e-01,2.640449999999999742e-01,2.028989999999999960e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.471069999999999989e-01,2.333330000000000126e-01,2.409640000000000115e-01,1.809820000000000040e-01,2.641200000000000214e-01,9.722200000000000286e-02,4.239629999999999788e-01,2.311549999999999994e-01,2.713180000000000036e-01,2.359549999999999981e-01,1.739130000000000120e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.231400000000000050e-01,1.199999999999999956e-01,1.927709999999999979e-01,9.279099999999999848e-02,8.305600000000000482e-02,1.145830000000000043e-01,2.258060000000000067e-01,1.046850000000000003e-01,3.565889999999999893e-01,1.123600000000000015e-01,4.492749999999999799e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.066119999999999901e-01,1.266670000000000018e-01,1.746989999999999932e-01,1.779139999999999888e-01,5.813999999999999724e-02,2.013890000000000124e-01,4.377880000000000105e-01,2.064779999999999949e-01,3.255810000000000093e-01,1.011240000000000056e-01,1.159420000000000034e-01,5.000000000000000000e-01,1.000000000000000000e+00
2.396689999999999932e-01,1.533329999999999971e-01,4.819299999999999973e-02,1.073600000000000075e-02,4.817300000000000054e-02,1.979170000000000096e-01,3.248849999999999794e-01,9.812999999999999501e-02,3.565889999999999893e-01,1.348310000000000064e-01,2.898549999999999738e-01,3.333329999999999904e-01,0.000000000000000000e+00
2.231400000000000050e-01,6.666700000000000403e-02,2.469880000000000131e-01,2.085889999999999966e-01,4.983400000000000329e-02,1.597220000000000029e-01,2.834099999999999953e-01,1.864280000000000104e-01,4.341090000000000226e-01,2.808990000000000098e-01,3.333329999999999904e-01,6.666670000000000096e-01,1.000000000000000000e+00
3.388430000000000053e-01,1.333330000000000071e-01,2.951810000000000267e-01,1.088960000000000067e-01,5.980099999999999999e-02,1.631940000000000057e-01,4.354839999999999822e-01,1.598229999999999928e-01,2.480620000000000047e-01,1.853930000000000022e-01,4.347829999999999750e-01,5.000000000000000000e-01,1.000000000000000000e+00
5.123969999999999914e-01,1.000000000000000056e-01,1.626509999999999900e-01,2.070549999999999891e-01,3.986699999999999966e-02,1.527779999999999971e-01,3.686639999999999917e-01,2.253709999999999880e-01,0.000000000000000000e+00,1.179779999999999995e-01,2.463770000000000127e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.900830000000000020e-01,2.533329999999999749e-01,1.927709999999999979e-01,8.588999999999999413e-02,7.309000000000000219e-02,3.125000000000000000e-02,2.027650000000000008e-01,1.592439999999999967e-01,4.883719999999999728e-01,1.404489999999999905e-01,3.043480000000000074e-01,3.333329999999999904e-01,0.000000000000000000e+00
3.388430000000000053e-01,5.999999999999999778e-02,1.927709999999999979e-01,1.533699999999999994e-02,7.309000000000000219e-02,1.597220000000000029e-01,3.317970000000000086e-01,1.482549999999999979e-01,4.418599999999999750e-01,3.033710000000000018e-01,2.318840000000000068e-01,5.000000000000000000e-01,1.000000000000000000e+00
4.462809999999999833e-01,1.333330000000000071e-01,2.771080000000000210e-01,3.987700000000000272e-02,8.139499999999999513e-02,1.319440000000000057e-01,2.926270000000000260e-01,1.713899999999999868e-01,3.255810000000000093e-01,2.022470000000000101e-01,2.173910000000000009e-01,3.333329999999999904e-01,0.000000000000000000e+00
